product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping
Real estate/sale	0.14285714285714285	0.09090909090909091	0.2	0.125	0.16666666666666666	0.25	0.07692307692307693	0.16666666666666666	0.16666666666666666	0.09090909090909091
School/educational institution/education service	0.25	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.2	0.3333333333333333	0.14285714285714285	0.25	0.14285714285714285	0.2
Renovation	0.1111111111111111	0.08333333333333333	0.1	0.125	0.14285714285714285	0.125	0.07142857142857142	0.14285714285714285	0.1111111111111111	0.09090909090909091
Photos/videos	0.3333333333333333	0.16666666666666666	0.1	0.125	0.14285714285714285	0.14285714285714285	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666
shoes	0.16666666666666666	0.2	0.125	0.14285714285714285	0.14285714285714285	0.1111111111111111	0.16666666666666666	0.14285714285714285	0.1111111111111111	0.16666666666666666
Insurance	0.1111111111111111	0.08333333333333333	0.08333333333333333	0.09090909090909091	0.1111111111111111	0.1111111111111111	0.07142857142857142	0.125	0.125	0.07692307692307693
investment	0.14285714285714285	0.09090909090909091	0.5	0.16666666666666666	0.1111111111111111	0.3333333333333333	0.1	0.14285714285714285	0.1111111111111111	0.1111111111111111
Detective	0.1	0.25	0.07142857142857142	0.14285714285714285	0.1111111111111111	0.09090909090909091	0.09090909090909091	0.1	0.08333333333333333	0.1
Books	0.25	0.125	0.125	0.125	0.25	0.2	0.14285714285714285	0.25	0.25	0.16666666666666666
Entertainment facilities	1.0	0.16666666666666666	0.125	0.3333333333333333	0.2	0.25	0.2	0.16666666666666666	0.14285714285714285	0.25
Construction materials	0.25	0.2	0.3333333333333333	0.25	0.3333333333333333	0.5	0.2	0.14285714285714285	0.3333333333333333	0.25
phone	0.14285714285714285	0.14285714285714285	0.1111111111111111	0.2	0.14285714285714285	0.125	0.16666666666666666	0.14285714285714285	0.1111111111111111	0.2
Music	0.25	0.1	0.2	0.3333333333333333	0.125	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.16666666666666666	0.125
